Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLabel,JobSatisfactionLabel,EnvironmentSatisfactionLabel,RelationshipSatisfactionLabel,WorkLifeBalanceLabel,JobInvolvementLabel,PerformanceRatingLabel,income_percentile_in_level,AttritionRiskScore,RiskTier,AgeBand,TenureBand
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1655,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,No,16,3,2,2,27,2,3,4,2,1,2,Master,2-Medium,1-Low,2-Medium,3-Better,High,Excellent,0.5471698113207547,36.0,Medium,46-55,3-3-5 yrs
50,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1656,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,No,15,3,3,3,19,3,3,14,11,1,11,Doctor,1-Low,4-Very High,3-High,3-Better,Medium,Excellent,0.9403669724770642,40.8,Medium,46-55,5-10+ yrs
20,No,Travel_Rarely,1141,Sales,2,3,Medical,1657,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,No,19,3,1,0,2,3,3,2,2,2,2,Bachelor,3-High,3-High,1-Low,3-Better,High,Excellent,0.580110497237569,32.2,Medium,18-25,2-1-3 yrs
34,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1658,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,No,12,3,3,1,11,2,3,11,8,7,9,Bachelor,2-Medium,4-Very High,3-High,3-Better,High,Excellent,0.5411985018726592,45.1,Medium,26-35,5-10+ yrs
36,No,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1659,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,No,11,3,3,0,15,4,3,4,3,1,3,Bachelor,2-Medium,1-Low,3-High,3-Better,High,Excellent,0.0718232044198895,40.8,Medium,36-45,3-3-5 yrs
49,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,1661,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Yes,19,3,2,1,30,3,3,15,11,2,12,Below College,3-High,3-High,2-Medium,3-Better,Medium,Excellent,0.3018867924528302,63.7,High,46-55,5-10+ yrs
36,No,Non-Travel,894,Research & Development,1,4,Medical,1662,4,Female,33,2,2,Manufacturing Director,3,Married,4374,15411,0,No,15,3,3,0,4,6,3,3,2,1,2,Master,3-High,4-Very High,3-High,3-Better,Medium,Excellent,0.19101123595505617,38.3,Medium,36-45,2-1-3 yrs
36,No,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,1664,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,No,20,4,1,1,13,3,3,5,4,0,4,College,1-Low,4-Very High,1-Low,3-Better,Very High,Outstanding,0.8951310861423221,32.3,Medium,36-45,3-3-5 yrs
54,No,Travel_Rarely,584,Research & Development,22,5,Medical,1665,2,Female,91,3,4,Manager,3,Married,17426,18685,3,No,25,4,3,1,36,6,3,10,8,4,7,Doctor,3-High,2-Medium,3-High,3-Better,High,Outstanding,0.8679245283018868,32.3,Medium,46-55,4-5-10 yrs
43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,1666,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,No,24,4,1,1,14,3,3,14,10,6,11,College,3-High,3-High,1-Low,3-Better,Medium,Outstanding,0.9150943396226415,38.6,Medium,36-45,5-10+ yrs
35,Yes,Travel_Frequently,880,Sales,12,4,Other,1667,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,Yes,24,4,1,0,13,2,4,11,9,6,7,Master,4-Very High,4-Very High,1-Low,4-Best,High,Outstanding,0.26591760299625467,57.6,High,26-35,5-10+ yrs
38,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1668,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,No,15,3,4,2,19,4,4,13,11,2,9,Bachelor,4-Very High,4-Very High,4-Very High,4-Best,High,Excellent,0.31086142322097376,26.1,Low,36-45,5-10+ yrs
29,No,Travel_Rarely,991,Sales,5,3,Medical,1669,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Yes,13,3,2,1,10,3,2,10,0,0,9,Bachelor,2-Medium,1-Low,2-Medium,2-Good,Medium,Excellent,0.1198501872659176,71.3,Critical,26-35,4-5-10 yrs
33,No,Travel_Rarely,392,Sales,2,4,Medical,1670,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,No,14,3,3,2,6,5,3,6,2,0,4,Master,4-Very High,4-Very High,3-High,3-Better,High,Excellent,0.5786516853932584,24.2,Low,26-35,4-5-10 yrs
32,No,Travel_Rarely,977,Research & Development,2,3,Medical,1671,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,No,13,3,3,2,10,4,2,9,5,1,6,Bachelor,2-Medium,4-Very High,3-High,2-Good,High,Excellent,0.5561797752808989,39.7,Medium,26-35,4-5-10 yrs
31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1673,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,No,11,3,1,2,10,2,3,10,0,0,2,Master,4-Very High,1-Low,1-Low,3-Better,High,Excellent,0.5636704119850188,24.4,Low,26-35,4-5-10 yrs
49,No,Travel_Rarely,464,Research & Development,16,3,Medical,1674,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,2,Bachelor,1-Low,4-Very High,2-Medium,2-Good,High,Excellent,0.4539594843462247,72.2,Critical,46-55,2-1-3 yrs
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,1675,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,No,22,4,2,0,4,3,3,4,3,3,3,Bachelor,2-Medium,4-Very High,2-Medium,3-Better,Medium,Outstanding,0.3720073664825046,44.5,Medium,36-45,3-3-5 yrs
47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,1676,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,No,14,3,3,3,29,2,3,3,2,1,2,Master,2-Medium,2-Medium,3-High,3-Better,Very High,Excellent,0.4528301886792453,33.2,Medium,46-55,2-1-3 yrs
49,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1677,3,Male,36,3,4,Manager,3,Single,15379,22384,4,No,14,3,1,0,23,2,3,8,7,0,0,Bachelor,3-High,3-High,1-Low,3-Better,High,Excellent,0.41509433962264153,30.8,Medium,46-55,4-5-10 yrs
41,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,1678,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Yes,16,3,4,0,21,2,3,2,0,0,2,College,3-High,4-Very High,4-Very High,3-Better,High,Excellent,0.01834862385321101,59.8,High,36-45,2-1-3 yrs
20,No,Travel_Rarely,727,Sales,9,1,Life Sciences,1680,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,No,11,3,1,0,2,3,3,2,2,0,2,Below College,1-Low,4-Very High,1-Low,3-Better,High,Excellent,0.5488029465930019,39.5,Medium,18-25,2-1-3 yrs
33,No,Non-Travel,530,Sales,16,3,Life Sciences,1681,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Yes,25,4,3,1,7,2,3,6,5,1,2,Bachelor,4-Very High,3-High,3-High,3-Better,High,Outstanding,0.5131086142322098,51.4,High,26-35,4-5-10 yrs
36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1682,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,No,14,3,2,2,10,2,2,3,2,0,2,Master,3-High,1-Low,2-Medium,2-Good,High,Excellent,0.5093632958801498,33.7,Medium,36-45,2-1-3 yrs
44,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,1683,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Yes,18,3,1,3,8,2,3,2,2,2,2,Bachelor,4-Very High,3-High,1-Low,3-Better,High,Excellent,0.7421731123388582,50.6,High,36-45,2-1-3 yrs
23,Yes,Travel_Rarely,1320,Research & Development,8,1,Medical,1684,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Yes,11,3,1,0,5,2,3,5,4,1,2,Below College,3-High,4-Very High,1-Low,3-Better,Medium,Excellent,0.9373848987108656,55.9,High,18-25,3-3-5 yrs
38,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1687,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,No,19,3,4,1,7,5,2,0,0,0,0,College,3-High,4-Very High,4-Very High,2-Good,High,Excellent,0.7734806629834254,31.0,Medium,36-45,1-<1 yr
53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1689,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,No,15,3,3,0,11,2,3,4,3,1,2,Master,4-Very High,2-Medium,3-High,3-Better,Very High,Excellent,0.013761467889908258,27.6,Low,46-55,3-3-5 yrs
48,Yes,Travel_Frequently,708,Sales,7,2,Medical,1691,4,Female,95,3,1,Sales Representative,3,Married,2655,11740,2,Yes,11,3,3,2,19,3,3,9,7,7,7,College,3-High,4-Very High,3-High,3-Better,High,Excellent,0.4880294659300184,65.6,High,46-55,4-5-10 yrs
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1692,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,No,12,3,1,0,1,2,3,1,0,0,0,Master,2-Medium,4-Very High,1-Low,3-Better,High,Excellent,0.029465930018416207,39.7,Medium,26-35,1-<1 yr
26,No,Non-Travel,786,Research & Development,7,3,Medical,1693,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,No,20,4,3,0,7,5,3,7,7,5,7,Bachelor,4-Very High,4-Very High,3-High,3-Better,High,Outstanding,0.4419889502762431,33.1,Medium,26-35,4-5-10 yrs
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1694,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,No,12,3,4,1,8,1,3,4,2,1,2,Bachelor,2-Medium,1-Low,4-Very High,3-Better,Medium,Excellent,0.8360957642725598,36.9,Medium,46-55,3-3-5 yrs
34,No,Travel_Rarely,1157,Research & Development,5,2,Medical,1696,2,Male,57,2,2,Laboratory Technician,4,Married,3986,11912,1,No,14,3,3,1,15,3,4,15,10,4,13,College,4-Very High,2-Medium,3-High,4-Best,Medium,Excellent,0.06179775280898876,35.4,Medium,26-35,5-10+ yrs
60,No,Travel_Rarely,370,Research & Development,1,4,Medical,1697,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,No,20,4,3,1,19,2,4,1,0,0,0,Master,4-Very High,3-High,3-High,4-Best,Low,Outstanding,0.7798165137614679,26.0,Low,56-65,1-<1 yr
33,No,Travel_Rarely,267,Research & Development,21,3,Medical,1698,2,Male,79,4,1,Laboratory Technician,2,Married,2028,13637,1,No,18,3,4,3,14,6,3,14,11,2,13,Bachelor,2-Medium,2-Medium,4-Very High,3-Better,Very High,Excellent,0.08195211786372007,38.4,Medium,26-35,5-10+ yrs
37,No,Travel_Frequently,1278,Sales,1,4,Medical,1700,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,No,14,3,3,2,6,2,2,6,3,1,3,Master,4-Very High,3-High,3-High,2-Good,Low,Excellent,0.9737827715355806,33.0,Medium,36-45,4-5-10 yrs
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1701,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,No,12,3,2,0,10,3,3,10,9,8,7,Bachelor,4-Very High,2-Medium,2-Medium,3-Better,Medium,Excellent,0.6593001841620626,39.2,Medium,26-35,4-5-10 yrs
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1702,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Yes,21,4,2,1,3,2,3,3,2,0,2,Bachelor,4-Very High,3-High,2-Medium,3-Better,High,Outstanding,0.2283609576427256,52.7,High,18-25,2-1-3 yrs
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1703,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Bachelor,4-Very High,3-High,2-Medium,3-Better,Very High,Excellent,0.17889908256880735,58.5,High,36-45,4-5-10 yrs
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1704,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Master,4-Very High,1-Low,3-High,4-Best,Medium,Excellent,0.994475138121547,46.6,Medium,26-35,3-3-5 yrs
43,No,Travel_Rarely,1179,Sales,2,3,Medical,1706,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,8,Bachelor,4-Very High,4-Very High,1-Low,3-Better,High,Excellent,0.9344569288389513,57.7,High,36-45,4-5-10 yrs
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1707,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,No,16,3,4,1,5,1,3,5,3,0,4,Bachelor,3-High,3-High,4-Very High,3-Better,Very High,Excellent,0.9650092081031307,21.6,Low,18-25,3-3-5 yrs
41,No,Travel_Rarely,918,Sales,6,3,Marketing,1708,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,No,12,3,2,0,10,3,3,10,8,8,7,Bachelor,3-High,4-Very High,2-Medium,3-Better,High,Excellent,0.38073394495412843,43.2,Medium,36-45,4-5-10 yrs
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1709,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,No,17,3,3,1,9,2,3,5,3,1,2,Master,3-High,4-Very High,3-High,3-Better,High,Excellent,0.6887661141804788,29.6,Low,26-35,3-3-5 yrs
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,1710,3,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,No,15,3,3,0,17,2,2,13,7,6,7,Master,4-Very High,3-High,3-High,2-Good,High,Excellent,0.23220973782771537,40.4,Medium,36-45,5-10+ yrs
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1712,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,No,23,4,4,1,25,3,2,23,15,14,4,Below College,3-High,3-High,4-Very High,2-Good,Medium,Outstanding,0.7339449541284404,50.2,High,36-45,5-10+ yrs
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,1714,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,No,11,3,3,1,1,2,3,1,0,0,0,Below College,3-High,4-Very High,3-High,3-Better,Low,Excellent,0.03867403314917127,42.1,Medium,18-25,1-<1 yr
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1716,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10,Bachelor,3-High,3-High,3-High,1-Bad,Low,Excellent,0.0660377358490566,64.3,High,46-55,5-10+ yrs
26,No,Travel_Rarely,390,Research & Development,17,4,Medical,1718,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,No,15,3,3,3,3,3,4,3,2,0,2,Master,3-High,4-Very High,3-High,4-Best,Low,Excellent,0.2504604051565378,36.2,Medium,26-35,2-1-3 yrs
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1719,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,No,11,3,3,0,21,2,3,21,6,8,6,College,2-Medium,4-Very High,3-High,3-Better,Medium,Excellent,0.6320754716981132,49.4,Medium,36-45,5-10+ yrs
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1720,1,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,No,13,3,1,1,10,3,2,5,2,1,3,Bachelor,3-High,1-Low,1-Low,2-Good,High,Excellent,0.8047882136279927,32.2,Medium,26-35,3-3-5 yrs
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1721,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,No,14,3,4,1,6,2,4,5,2,0,3,Master,3-High,2-Medium,4-Very High,4-Best,High,Excellent,0.8213627992633518,23.0,Low,26-35,3-3-5 yrs
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,1722,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,No,19,3,2,1,10,4,3,3,2,1,2,Bachelor,2-Medium,3-High,2-Medium,3-Better,Low,Excellent,0.7902621722846442,41.1,Medium,36-45,2-1-3 yrs
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1724,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0,College,1-Low,2-Medium,2-Medium,3-Better,High,Excellent,0.8127340823970037,61.9,High,36-45,1-<1 yr
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,1725,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2,Below College,1-Low,2-Medium,2-Medium,4-Best,High,Excellent,0.9134438305709024,33.6,Medium,18-25,4-5-10 yrs
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1727,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,Master,2-Medium,3-High,4-Very High,3-Better,High,Excellent,0.5898876404494382,34.1,Medium,46-55,4-5-10 yrs
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1728,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,Master,3-High,4-Very High,2-Medium,3-Better,High,Excellent,0.9063670411985019,25.9,Low,26-35,4-5-10 yrs
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1729,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,Below College,4-Very High,2-Medium,2-Medium,2-Good,High,Excellent,0.6316758747697975,27.4,Low,26-35,4-5-10 yrs
47,No,Non-Travel,543,Sales,2,4,Marketing,1731,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,Master,2-Medium,3-High,4-Very High,1-Bad,High,Excellent,0.38202247191011235,43.7,Medium,46-55,1-<1 yr
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1732,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,Bachelor,4-Very High,3-High,2-Medium,2-Good,High,Excellent,0.6055045871559633,52.7,High,46-55,4-5-10 yrs
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,1733,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,Doctor,1-Low,2-Medium,2-Medium,3-Better,Medium,Excellent,0.7116104868913857,69.6,High,36-45,2-1-3 yrs
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1734,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,College,2-Medium,1-Low,2-Medium,3-Better,Low,Excellent,0.8670411985018727,38.8,Medium,26-35,1-<1 yr
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,1735,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,Below College,2-Medium,3-High,3-High,1-Bad,High,Excellent,0.7697974217311234,41.3,Medium,18-25,2-1-3 yrs
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1736,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,Below College,4-Very High,4-Very High,4-Very High,2-Good,High,Outstanding,0.4653558052434457,30.6,Medium,26-35,3-3-5 yrs
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,Bachelor,4-Very High,4-Very High,4-Very High,3-Better,High,Excellent,0.799625468164794,54.5,High,36-45,4-5-10 yrs
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,Bachelor,3-High,4-Very High,3-High,1-Bad,Low,Excellent,0.42660550458715596,45.7,Medium,26-35,3-3-5 yrs
40,No,Travel_Rarely,611,Sales,7,4,Medical,1740,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,Master,2-Medium,2-Medium,2-Medium,2-Good,High,Excellent,0.8985507246376812,49.8,Medium,36-45,5-10+ yrs
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1744,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,Bachelor,3-High,3-High,3-High,4-Best,Low,Outstanding,0.4724770642201835,34.0,Medium,36-45,3-3-5 yrs
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1745,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,Master,1-Low,4-Very High,4-Very High,3-Better,Medium,Excellent,1.0,38.8,Medium,26-35,4-5-10 yrs
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1746,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,Bachelor,4-Very High,1-Low,4-Very High,3-Better,High,Excellent,0.16206261510128914,31.4,Medium,18-25,2-1-3 yrs
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1747,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,Bachelor,4-Very High,3-High,3-High,2-Good,Medium,Excellent,0.18047882136279927,37.2,Medium,26-35,3-3-5 yrs
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1749,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,Bachelor,3-High,1-Low,3-High,3-Better,High,Excellent,0.9456928838951311,25.5,Low,26-35,3-3-5 yrs
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1751,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,Bachelor,4-Very High,3-High,3-High,2-Good,High,Excellent,0.8084714548802947,27.2,Low,26-35,4-5-10 yrs
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1752,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,Bachelor,2-Medium,2-Medium,3-High,3-Better,Low,Excellent,0.56353591160221,44.9,Medium,26-35,2-1-3 yrs
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1753,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,Bachelor,3-High,4-Very High,4-Very High,4-Best,Very High,Excellent,0.7546816479400749,45.0,Medium,26-35,2-1-3 yrs
30,No,Travel_Rarely,979,Sales,15,2,Marketing,1754,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,College,1-Low,3-High,1-Low,3-Better,Medium,Excellent,0.03669724770642202,49.9,Medium,26-35,4-5-10 yrs
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1755,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,Master,4-Very High,4-Very High,1-Low,3-Better,Very High,Excellent,0.6611418047882136,46.1,Medium,26-35,3-3-5 yrs
33,No,Non-Travel,1283,Sales,2,3,Marketing,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,Bachelor,2-Medium,4-Very High,4-Very High,2-Good,High,Excellent,0.4288389513108614,41.0,Medium,26-35,5-10+ yrs
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,Master,4-Very High,4-Very High,3-High,4-Best,High,Excellent,0.23595505617977527,23.9,Low,46-55,3-3-5 yrs
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,Bachelor,1-Low,1-Low,3-High,2-Good,High,Outstanding,0.2798165137614679,71.0,Critical,26-35,1-<1 yr
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,College,2-Medium,3-High,2-Medium,2-Good,Medium,Excellent,0.3848987108655617,43.7,Medium,36-45,4-5-10 yrs
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,Master,3-High,1-Low,1-Low,3-Better,High,Excellent,0.22935779816513763,32.7,Medium,26-35,1-<1 yr
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1762,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,Bachelor,1-Low,4-Very High,3-High,3-Better,Medium,Excellent,0.1408839779005525,47.3,Medium,26-35,1-<1 yr
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1763,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,Bachelor,3-High,3-High,3-High,3-Better,Very High,Excellent,0.47752808988764045,28.0,Low,26-35,4-5-10 yrs
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,Master,2-Medium,2-Medium,2-Medium,3-Better,High,Excellent,0.5395948434622467,34.6,Medium,26-35,4-5-10 yrs
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,Bachelor,4-Very High,2-Medium,3-High,3-Better,Low,Excellent,0.6554307116104869,57.4,High,36-45,1-<1 yr
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,Bachelor,3-High,3-High,4-Very High,3-Better,Medium,Excellent,0.36464088397790057,60.1,High,36-45,1-<1 yr
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,Bachelor,2-Medium,2-Medium,2-Medium,2-Good,High,Outstanding,0.565377532228361,38.1,Medium,36-45,3-3-5 yrs
